,Loss,Mentions Found,Mention Precision,MUC F1
0,0.18654720361034074,0.13518511365081212,0.006075184416198241,0.011627817681140806
1,0.08172660643855731,0.2678597378820253,0.0,0.0
2,0.058018588771422706,0.40705031012838044,0.0,0.0
3,0.050012945632139844,0.545920686951688,0.0,0.0
4,0.04477240977187951,0.5923819134759472,0.0,0.0
5,0.04037997747461001,0.6610221713940564,0.0,0.0
6,0.03666888264318307,0.5968799880417726,0.0,0.0
7,0.037301042055090265,0.6680460924274806,0.0,0.0
8,0.032291246453921,0.698347113785918,0.0,0.0
9,0.032123437399665514,0.7431989004709183,0.0,0.0
10,0.03237076463798682,0.75647371750041,0.0,0.0
11,0.03038842330376307,0.7638193374476827,0.004167850556846228,0.008290463436461566
12,0.029636597881714504,0.7638795006737334,0.003935185185185185,0.007830033339243182
13,0.027826767166455588,0.763287712008619,0.0015503875968992248,0.0030944896761134423
14,0.02802224103361368,0.7848705259248978,0.005195957946541588,0.010323572330779572
15,0.03044125959277153,0.7673926337865651,0.007948456441695496,0.015733944712087364
16,0.02699714954942465,0.8110455009721823,0.004676281890212238,0.009298948411125418
17,0.029123385498921076,0.8037055446658375,0.007171799081286667,0.01421673630742602
18,0.025307103370626766,0.7866737311707954,0.007610908230202204,0.015075959619631952
19,0.027168456837534903,0.7884930776685912,0.008117931451264786,0.01607040997684067
20,0.02787607895831267,0.7794215652422128,0.0014492753623188406,0.002893171092138667
21,0.025133136411507925,0.8101099120547459,0.005329670329670329,0.010589671768017261
22,0.02721663930763801,0.819753325817799,0.0011494252873563218,0.002295631731824286
23,0.02733471356332302,0.8269870060265128,0.01161150549179445,0.02290145768261329
24,0.025955512002110482,0.8213686433908512,0.002185501066098081,0.004359402615778051
25,0.0241896353662014,0.832105234445589,0.006573426573426574,0.01304381025587574
26,0.024182405881583692,0.7849956700895342,0.012581242733855502,0.02476556407697551
27,0.023108231524626415,0.8286628224847686,0.007662675206534855,0.015184934769918968
28,0.02287043196459611,0.8237893608007524,0.007094000804692627,0.014066865840533798
29,0.02404992636293173,0.8093012726307359,0.01026984126984127,0.020282304899307258
30,0.02447687399884065,0.81762268962051,0.009115440798885089,0.0180298717304357
31,0.02440589927136898,0.8204108189990481,0.005447240931111898,0.010822623427460588
32,0.02223781223098437,0.854681776724891,0.00501942501942502,0.009980237517489105
33,0.025369114304582278,0.8336472976980286,0.010458695262616832,0.020658218555105537
34,0.02331542260944843,0.8440293796728755,0.010727390003410242,0.02118551768479442
35,0.02196395695209503,0.8205541365184132,0.00499108734402852,0.009921824383420373
36,0.022869770663479963,0.8187114868463695,0.002933205802646262,0.005845468985306897
37,0.022906645635763802,0.8016632455148174,0.01290126853852344,0.025393870293676065
38,0.023324649098018804,0.8205590292883932,0.010047857337018875,0.019852616672586636
39,0.02418706795821587,0.8382283246372867,0.004778720775208923,0.009503263658615674
40,0.023774818579355875,0.8043345002446802,0.006734322314032459,0.013356814174796589
41,0.02120988288273414,0.830057418389429,0.012578023157733301,0.02478054189503541
42,0.023868713031212487,0.817257153532679,0.006900206519464686,0.013684869934374072
43,0.020693074353039263,0.8486163565201734,0.0030165912518853697,0.00601181221084171
44,0.023427935503423213,0.8496096918931658,0.009130450778694454,0.01806674472861232
45,0.02058745517084996,0.8685127710071484,0.011645850871933207,0.02298351674366326
46,0.023282768142720064,0.8072889711759927,0.00447698604401503,0.00890458986434838
47,0.02216617272545894,0.8519663295217209,0.004569096941978297,0.00908944716264143
48,0.022637684705356757,0.8361020334011793,0.007689639863855891,0.01523912531967645
49,0.02111179909358422,0.8464996171964458,0.0011695906432748538,0.0023359537485898893
50,0.020692853008707365,0.8381732117753008,0.016764338927368453,0.032871219167980914
51,0.020922354546686013,0.8118537413182126,0.005047619047619047,0.010032859797720076
52,0.022062003736694653,0.8420999280489301,0.0069069355382546955,0.013701490928419558
53,0.022674744514127574,0.8063215742191602,0.008608774880852257,0.01703566672094885
54,0.022994274708131947,0.8416272163702145,0.0054788330491542005,0.010886795133330452
55,0.023467920844753583,0.8377420597860419,0.008030350601779174,0.01590820975315049
56,0.02380890225370725,0.8220982385974255,0.010857116614802645,0.02143120009835808
57,0.02217297547807296,0.8362950402780848,0.006107291526965869,0.012126029144743413
58,0.023499444437523682,0.8488782115794687,0.014535122553576741,0.02858086237632125
59,0.021533507419129214,0.8288015985975731,0.00871429308875383,0.017247242982016048
60,0.020566481289764245,0.8659524837560338,0.012458162867718682,0.02456294699934132
61,0.01949896787603696,0.8348528667114167,0.016073492744456363,0.03153974805611937
62,0.021570438146591188,0.8094478121636068,0.006822013795116965,0.01352999698236207
63,0.017383795914550623,0.8622580811016857,0.0016666666666666668,0.0033269027320918408
64,0.019863539002835752,0.8473375176710205,0.012888786108684356,0.025391346391384302
65,0.01909486943235,0.8393509574641187,0.0024516419253261357,0.00488900366635639
66,0.022616620610157647,0.8397207474492123,0.0022222222222222222,0.004432713788609488
67,0.022371923364698888,0.836544525592392,0.004643288295319963,0.009235315443396694
68,0.022303063422441483,0.8170413466797318,0.01059778842387538,0.020924170833429873
69,0.021235304015378157,0.8466614517295163,0.005857734104533054,0.01163497019938005
70,0.020939123444259168,0.8250591932892242,0.008386745060855025,0.016604702946731383
71,0.02115586996078491,0.8329974371377759,0.00669921814879798,0.013291541686255945
72,0.020880648183325926,0.8615634551594901,0.006223014458308576,0.0123567767553905
73,0.021449825229744115,0.8433454220352629,0.0072943750555690854,0.014463649198546782
74,0.021903956433137257,0.8368446225971223,0.018258316524952,0.03573692312944086
75,0.020733078196644782,0.8586335282347423,0.010869779780562482,0.021467790353604375
76,0.022362440700332324,0.8316362851092635,0.006633678098425533,0.013162364518644823
77,0.02174476518606146,0.8429303895772112,0.002884329467737139,0.005748987117779144
78,0.021105336646238964,0.8422365928634153,0.00935733168567571,0.018509026262509637
79,0.01942753940820694,0.8521630656653143,0.010606544698188902,0.020952304155258145
80,0.020952831705411276,0.8789616667407737,0.011904699706423846,0.02349123300666644
81,0.019593374306956925,0.8689622063742289,0.012458282458282458,0.024564386123861946
82,0.02074103771398465,0.8529952059087506,0.011760316662277446,0.02320076246073932
83,0.02233598797271649,0.8330886153331275,0.01098393814259601,0.02168200773840993
