,Loss,Mentions Found,Coref Recall,Coref Precision,MUC F1
33,766.8646931966146,0.8056904838361246,0.8139182015972266,0.46331012979415687,0.5904919869934884
34,738.132010904948,0.8039212294139337,0.8054072501230511,0.4081750141769288,0.541779697030767
35,743.5216857910157,0.8360081549265445,0.8743079186977462,0.46310821983426403,0.6054946880774801
36,738.2769978841146,0.8025376111183729,0.8475156067354629,0.46989515676804405,0.6045851300489458
37,731.7784912109375,0.7872493487625497,0.8193993445454253,0.43094293377292797,0.5648283091649762
38,721.1469095865885,0.8348899866195264,0.8462851824110837,0.4799231666275449,0.6125008410739039
39,792.6755533854167,0.7931819567087227,0.8108750377693628,0.49142542572549097,0.611970312252841
40,766.2557434082031,0.797846531526529,0.850895969214307,0.40079443981957674,0.5449180897522593
41,715.4383219401042,0.8420599422644656,0.8547334936478587,0.46753035770266116,0.6044389031999555
42,714.9781494140625,0.8472705944823636,0.8917161793238086,0.4750708671642988,0.6198893670587375
43,790.373779296875,0.7795944275148041,0.781047802054568,0.44699346966605,0.5685855598749613
44,748.3521809895833,0.8218097064925481,0.8628709060323074,0.44418348666587215,0.5864683363219062
45,753.2516642252605,0.799749216299638,0.8237350173714426,0.382059875258102,0.5220060225936847
46,774.5868489583333,0.8163029937185216,0.8365469337653396,0.5072122567775758,0.6315221673074437
47,800.4175944010417,0.8084325564102083,0.8419351944972361,0.5083874611906612,0.6339659550471864
48,718.0151794433593,0.7992401242684029,0.850720036530149,0.4392213735612675,0.5793354954538334
49,804.79677734375,0.8365010747839746,0.9270786349161273,0.6133707710346056,0.7382818739928173
50,669.6606974283854,0.8028640873429874,0.8386657034384941,0.434185927683051,0.5721591386775378
51,803.0003601074219,0.8037467073406896,0.8065724541910823,0.4098863592673941,0.5435499222432734
52,699.0683308919271,0.8371830858186694,0.8883219684386697,0.5668903079795165,0.6921067426845333
53,717.4062622070312,0.7994562537596799,0.883420961537358,0.5422276295619012,0.6719962505070736
54,766.4045247395833,0.8264819620668149,0.857132185878841,0.4795060070294269,0.6149757415698418
55,746.587471516927,0.7761532904492797,0.8149074449529992,0.37886664787630553,0.5172523911405306
56,818.1063151041667,0.7664535078730774,0.7979780048382271,0.44365217738144735,0.5702578503948562
57,828.22744140625,0.767574313089097,0.7337465464450357,0.4286056502750667,0.5411232784066198
58,733.5934977213542,0.8392447022893946,0.8634465800196779,0.5228549454823456,0.6513118628497786
59,757.2243815104167,0.7758748637625207,0.8357692910854376,0.4467672892719722,0.5822748237417813
60,733.3857666015625,0.8157921348377355,0.8787368499380246,0.46272796406725686,0.606227027764734
61,834.3808268229167,0.7945704613552718,0.803204242823307,0.4322500499109286,0.5620362907650339
62,702.2983459472656,0.8464936541034017,0.8599033903047119,0.4750391862666332,0.6119930759080677
63,754.4483215332032,0.7777521375032459,0.8035662187739014,0.41490520195083036,0.5472492807142678
64,756.3693908691406,0.809394589021026,0.8542218281120799,0.4927594654275056,0.6249914433049174
65,800.3139180501302,0.8219128191787897,0.8380219520137827,0.4613612171289745,0.5950990238190479
66,758.6614969889323,0.8071309193789814,0.8597407548102713,0.4324528032404554,0.5754514053430554
67,834.7967692057292,0.78230724561727,0.7838197284120382,0.41887022835549204,0.5459740422409654
68,704.1672831217448,0.8020476145722366,0.8071518710099684,0.4612714621318178,0.5870534134388752
69,736.7410970052083,0.7988581628009371,0.8204755915081512,0.5013479221785944,0.6223882821596525
70,714.6470458984375,0.8082047093680597,0.827895820784907,0.4110163761625872,0.5493185730797748
71,794.1186238606771,0.7850095614220101,0.7759665436249158,0.4034211968430179,0.5308540033070059
72,704.2492329915365,0.8097625883549397,0.8584712503921618,0.43942240572715235,0.5812980136182155
73,703.2595275878906,0.8222615745258766,0.7965270517015005,0.4361189278537053,0.5636338893019095
74,739.425606282552,0.8160549608140839,0.7600874348664863,0.4505634292767765,0.5657578272097223
75,757.2076965332031,0.825793515999785,0.8385676421211357,0.46740517463070297,0.6002435122350097
76,715.0975260416667,0.8084081784865144,0.8319713867718935,0.4883128528723523,0.6154164522818497
77,759.7669270833334,0.7973566536754417,0.8447615460685136,0.4784818201474403,0.6109277438651629
78,787.9394022623698,0.8181521630070225,0.8492637378585048,0.5037785802955485,0.6324131542885502
79,817.5323404947917,0.8065835013010763,0.8526393613798258,0.45825400636096586,0.5961208027266796
80,724.0323445638021,0.813115631259224,0.8319350075492697,0.42929734911350864,0.5663468614469118
81,763.4227945963542,0.8221805358715194,0.8452929735305289,0.48554840305664376,0.6167987569867477
82,766.7101053873698,0.8329595378098376,0.8525716295948363,0.4954631420146087,0.6267165021080872
83,738.5006896972657,0.8003380851500046,0.7703984155378081,0.43270424434174104,0.554158303117269
84,794.9560567220052,0.7837768393789722,0.8422122605367124,0.48657995491106776,0.6168061477082107
85,732.7338745117188,0.7785913002734718,0.847345405689124,0.45631708334801163,0.5931875579207289
86,757.226395670573,0.8145839114597296,0.8631704017883783,0.49835057428306473,0.6318837138691431
87,743.6797159830729,0.799760331068149,0.8328784603121823,0.44763353271157824,0.5823050928692148
88,657.7882141113281,0.7910612731446065,0.8545561397098893,0.4400737466621061,0.5809656120161263
89,768.3037963867188,0.8206458910444417,0.811911184698199,0.46952062261310307,0.5949735955842905
90,742.6160583496094,0.7742995347535288,0.8225906259814766,0.4567658353387652,0.5873754591125105
91,740.1780293782552,0.8136119910768247,0.8298587136985471,0.46450550754448694,0.5956189713380232
92,681.1460632324219,0.7990133230682249,0.8303398118398463,0.488429247067327,0.6150618205177487
93,811.3911580403645,0.7750891207351842,0.8088459293700474,0.47366036727354444,0.5974524428858948
94,764.7394653320313,0.8329699336278283,0.8562335325557987,0.44317232037051635,0.584050011083512
95,693.3478698730469,0.8212818547259224,0.8909020760988936,0.5085322914270294,0.6474794169827701
96,766.5541951497396,0.8074124089956765,0.9237242964396314,0.4967614404703186,0.6460756347965674
97,725.3114949544271,0.7751768863974747,0.7492982123481543,0.47561721368922283,0.5818836474812592
98,787.0549296061198,0.7985499723528364,0.8277297951737861,0.48645883433921566,0.6127833741147035
99,750.0882975260416,0.8303275606167675,0.8487421317115552,0.5470103516492567,0.6652622688647014
